-1.66353 -4350.61 -0.203857 4129.57 2.47791e-06 1.4432 0 -1 -1
-1.0858 -926.97 0.972031 -1586.43 1.83875e-06 1.48233 0 -1 -1
-7.86555 -510.557 0.845319 -12.2205 3.24617e-06 3.94988 0 -1 -1
0.160042 -55.263 0.784175 1382.83 2.372e-06 3.9289 0 -1 -1
-2.65023 -1258.92 1.92194 413.707 3.00847e-06 1.91245 0 -1 -1
3.03704 921.372 -0.141552 -234.241 4.09653e-06 3.24459 0 -1 -1
-0.854743 588.487 -0.55249 603.807 2.10347e-06 2.07689 0 -1 -1
-1.34017 -1058.35 0.319296 470.396 4.43589e-06 2.34555 0 -1 -1
-2.7588 -627.699 1.5727 -425.419 1.58612e-06 1.48579 0 -1 -1
1.87874 30.1787 -0.483859 88.915 2.4516e-06 3.52808 0 -1 -1
2.70979 -2857.22 -1.20125 -1488.75 3.23457e-06 3.16484 0 -1 -1
0.533212 -178.961 1.71236 1910.44 2.70594e-06 3.72877 0 -1 -1
0.0271444 -580.445 0.810782 1265.75 2.83755e-06 3.08672 0 -1 -1
1.55292 626.053 -0.206415 1389.76 9.51536e-07 1.66503 0 -1 -1
4.52821 991.021 0.347346 493.743 4.83222e-06 5.63682 0 -1 -1
-5.6686 -306.295 -1.80446 -1075.31 3.20207e-06 3.50024 0 -1 -1
-4.08027 -1361.82 -1.04045 -345.399 2.60896e-06 2.74237 0 -1 -1
-4.70336 -876.74 0.383419 -518.585 4.03806e-06 3.40353 0 -1 -1
1.96947 -570.084 -1.38638 -965.602 4.36618e-06 3.4835 0 -1 -1
-0.0671238 137.573 0.83846 913.818 3.88553e-06 1.15818 0 -1 -1
6.67476 433.427 1.49943 137.762 4.55299e-06 1.83375 0 -1 -1
-2.1895 -651.377 -0.108796 -611.768 1.13265e-06 1.11643 0 -1 -1
5.90303 55.9469 0.223949 434.692 1.63214e-06 4.05984 0 -1 -1
-0.543328 -1468.9 -1.40425 -1608.41 4.02085e-06 2.66107 0 -1 -1
-0.683675 -331.782 -0.786143 -795.565 2.78939e-06 2.64219 0 -1 -1
-0.471259 503.894 -1.25005 -617.204 6.90407e-07 1.85714 0 -1 -1
-3.83404 -1141.82 0.96842 1040.29 3.9128e-06 3.76708 0 -1 -1
5.98172 -113.922 -1.35649 -1132.59 2.98424e-06 2.16556 0 -1 -1
0.368703 3.81981 -0.945675 566.17 2.77135e-06 4.60361 0 -1 -1
0.880486 -4640.76 0.387755 4814.49 4.66791e-06 2.09625 0 -1 -1
-0.621451 53.5158 0.36973 -560.276 4.33516e-06 3.49631 0 -1 -1
-8.00702 494.048 -1.77893 -1315.09 4.68394e-06 5.53585 0 -1 -1
-1.14423 182.867 -0.625224 -147.819 1.72384e-06 5.08431 0 -1 -1
-5.92859 255.923 -0.272683 -581.407 2.88026e-06 1.47864 0 -1 -1
5.07832 1116.56 -0.839419 -56.2916 4.0143e-06 5.15606 0 -1 -1
-0.116628 1421.54 0.850933 363.688 2.27836e-06 3.23943 0 -1 -1
3.39114 1304.19 1.35105 -278.527 1.57112e-06 2.97483 0 -1 -1
-0.169271 433.358 1.49154 -3301.19 2.85482e-06 1.2225 0 -1 -1
5.73728 183.931 0.583885 -824.571 2.38403e-06 2.677 0 -1 -1
0.809716 386.801 1.4931 -781.29 1.33022e-06 3.29626 0 -1 -1
0.55566 -1656.56 -0.971455 795.216 3.66378e-06 2.75399 0 -1 -1
0.888061 1758.52 -1.64483 -850.433 2.68962e-06 1.93165 0 -1 -1
2.58703 -325.858 -0.946983 163.713 1.74043e-06 1.82426 0 -1 -1
-1.75347 -135.279 1.73617 -109.43 2.471e-06 5.95421 0 -1 -1
-2.73172 -2824.54 -1.62195 -1965.45 3.49968e-06 1.32769 0 -1 -1
-4.84133 -113.82 -0.833611 -149.354 3.31151e-06 3.36485 0 -1 -1
-0.736728 -566 0.323862 -793.387 3.58656e-06 2.82907 0 -1 -1
-1.62563 -165.272 -0.127915 1730.23 6.59637e-06 4.11052 0 -1 -1
3.91045 -192.433 -0.368492 61.791 2.92349e-06 2.62002 0 -1 -1
2.45944 370.715 -0.920707 1869.93 3.19434e-06 4.80135 0 -1 -1
1.46045 -323.192 -1.37321 8.45276 3.90936e-06 5.18929 0 -1 -1
3.07585 -1747.17 0.0468619 1790.87 3.76448e-06 2.15193 0 -1 -1
1.9479 1479.73 0.0732713 -299.72 2.86101e-06 5.42701 0 -1 -1
0.0888033 -489.23 -1.21656 -619.463 3.96155e-06 2.99182 0 -1 -1
0.941671 1148.25 -1.9495 -984.662 2.5155e-06 3.44189 0 -1 -1
-0.380293 823.121 0.590445 -540.708 1.34714e-06 1.07964 0 -1 -1
-0.922893 -468.832 -1.6136 -885.574 1.53145e-06 2.5432 0 -1 -1
0.840536 -406.289 0.466978 -1082.9 3.58519e-06 3.89463 0 -1 -1
5.12419 1577.31 -0.420629 2849.3 2.36302e-06 2.43781 0 -1 -1
-3.30444 2017.98 -0.603534 -314.354 2.02144e-06 2.87866 0 -1 -1
-2.6377 -293.581 0.327351 -1473.46 2.80459e-06 5.02786 0 -1 -1
-0.0413255 399.376 -1.55569 -256.065 1.52881e-06 2.08292 0 -1 -1
-0.347323 -682.657 1.65751 510.71 3.16199e-06 4.06972 0 -1 -1
0.776927 784.88 -0.0987184 -524.738 4.48944e-06 1.0287 0 -1 -1
-1.14559 -518.159 0.402816 1073.57 2.38155e-06 3.5837 0 -1 -1
-1.5096 -477.76 1.03324 1236.54 2.25141e-06 4.74353 0 -1 -1
-4.0008 -439.843 -0.986593 403.943 1.47425e-06 1.10479 0 -1 -1
0.636645 -44.7154 -1.98643 -109.655 4.04853e-06 1.42214 0 -1 -1
-3.55755 -819.952 -0.615261 -1341.96 2.38839e-06 2.2869 0 -1 -1
2.0949 3210.35 1.73788 -3869.16 5.92719e-06 1.61865 0 -1 -1
-0.302829 -1048.1 0.0832697 27.0742 1.04631e-06 1.11929 0 -1 -1
3.07471 342.231 1.03009 -290.011 2.56013e-06 3.51076 0 -1 -1
1.18864 785.599 -0.0329861 -925.319 3.48146e-06 1.99371 0 -1 -1
-4.10116 -195.377 -0.0630866 -346.599 4.15132e-06 5.925 0 -1 -1
0.652545 24.3055 1.16599 49.6783 2.71131e-06 1.27446 0 -1 -1
-2.78856 610.764 -0.246249 287.869 3.47336e-06 1.14396 0 -1 -1
1.68799 -119.192 0.166978 963.048 2.22292e-06 2.51616 0 -1 -1
-6.08523 -393.535 -1.75158 -258.381 2.63303e-06 4.389 0 -1 -1
-2.58245 -1421.37 -1.0925 -844.557 3.73638e-06 3.59883 0 -1 -1
-3.9388 -397.508 0.682688 -373.166 3.46714e-06 4.85977 0 -1 -1
-3.99461 4499.39 -0.513315 -3010.83 3.98285e-06 1.17342 0 -1 -1
-1.53834 -1274.73 -0.687212 -1194.25 4.42372e-06 3.17339 0 -1 -1
-1.74259 -1035.87 -1.97109 -646.755 2.3864e-06 4.13542 0 -1 -1
-4.56556 -357.18 -0.89767 167.72 2.81649e-06 1.07715 0 -1 -1
-1.68014 194.111 0.648439 -293.841 2.30186e-06 3.24328 0 -1 -1
2.80892 -314.234 1.01909 -445.151 1.95808e-06 1.09962 0 -1 -1
-2.28072 1501.1 1.86152 1118.44 3.01068e-06 1.13731 0 -1 -1
-2.61508 -1328.83 0.00881015 -2749.52 2.76446e-06 1.44692 0 -1 -1
-0.444599 -2288.85 0.374931 2371.49 3.93475e-06 3.95082 0 -1 -1
-0.380843 -375.924 -0.403258 -864.714 1.6809e-06 1.77243 0 -1 -1
0.946837 809.864 1.70307 650.791 3.56751e-06 4.26718 0 -1 -1
-0.34033 551.524 -1.31694 -697.301 2.48767e-06 4.19995 0 -1 -1
-1.23467 -187.363 -0.614371 -30.6495 1.57407e-06 5.20491 0 -1 -1
-0.0579716 -424.297 1.66388 -467.38 1.99482e-06 4.20562 0 -1 -1
3.97965 1479.01 1.93444 1837.94 2.58596e-06 3.20074 0 -1 -1
