767.455	3.50069	-841.22	0.475102	
736.034	-5.45797	-841.004	0.477135	
795.831	-0.92568	-843.691	0.478575	
801.86	20.0474	-842.388	0.477726	
751.058	-21.1228	-841.226	0.476515	
778.753	-1.02198	-843.27	0.477444	
777.306	-22.0918	-843.129	0.477895	
777.469	-9.62452	-840.425	0.474472	
762.853	-5.5428	-843.8	0.479196	
780.54	13.5405	-840.589	0.474445	
729.601	-3.05082	-843.244	0.480725	
763.341	6.6548	-841.828	0.47583	
741.863	5.03103	-841.605	0.477501	
793.517	-5.92308	-843.723	0.479161	
823.575	16.5441	-841.221	0.476304	
806.108	-26.6734	-842.758	0.478916	
759.501	17.2864	-840.572	0.475267	
770.15	-23.4908	-840.354	0.475206	
749.752	6.37884	-843.699	0.48002	
777.858	-9.16252	-843.506	0.477655	
816.826	-1.40644	-840.823	0.476526	
805.583	-10.8811	-841.497	0.477042	
801.813	-13.3465	-843.579	0.479355	
756.535	-10.2887	-843.553	0.479309	
788.183	-5.41166	-841.041	0.475379	
785.158	1.43323	-842.02	0.476531	
777.023	16.0133	-841.7	0.476637	
784.617	-10.3422	-839.345	0.473715	
762.45	-10.2889	-843.524	0.479307	
789.445	-10.2311	-840.47	0.474435	
768.395	-24.1194	-842.573	0.478241	
807.013	8.54199	-842.639	0.477384	
729.046	-1.47215	-840.811	0.475344	
795.112	-6.36508	-840.584	0.475267	
791.641	-14.895	-841.397	0.475977	
788.215	-6.03758	-843.87	0.478336	
775.474	1.34133	-842.166	0.476593	
784.913	-10.115	-840.454	0.475147	
732.477	-16.3337	-841.543	0.47693	
767.103	0.503488	-841.705	0.476192	
797.749	-3.08524	-841.098	0.475517	
744.092	-3.12125	-843.886	0.479486	
780.735	2.84457	-842.621	0.476392	
723.933	-2.66472	-842.934	0.477811	
805.779	4.86525	-842.104	0.477158	
793.833	-6.31153	-843.349	0.478408	
782.1	-2.9921	-839.605	0.473663	
816.752	-5.0938	-842.189	0.477291	
743.344	15.0919	-842.948	0.478613	
762.169	-17.0633	-843.125	0.478705	
781.223	-2.2713	-843.18	0.476099	
790.481	2.36567	-842.155	0.476873	
739.179	10.0698	-843.981	0.480473	
815.134	8.40466	-841.469	0.47749	
782.222	-24.5039	-843.649	0.478791	
787.431	-22.8215	-843.131	0.478851	
797.201	5.87794	-843.384	0.478348	
738.891	-17.9747	-842.109	0.478171	
786.27	7.31892	-842.857	0.477122	
746.887	-21.0701	-840.932	0.476569	
799.384	2.15686	-839.161	0.4735	
767.747	-26.2797	-839.813	0.475069	
775.826	-6.73211	-842.425	0.476477	
758.283	-0.371291	-843.34	0.478005	
797.21	3.43789	-841.06	0.475963	
813.641	2.84834	-841.851	0.477624	
816.27	6.55952	-841.531	0.476463	
760.721	-12.371	-839.101	0.473361	
740.793	-22.0327	-840.163	0.476023	
773.311	-0.271317	-841.954	0.476731	
784.859	1.77017	-843.714	0.478268	
758.555	3.33215	-843.015	0.478372	
769.074	-10.4542	-839.473	0.473394	
776.126	6.58971	-842.796	0.477687	
812.623	-2.89477	-839.387	0.474571	
834.141	-9.23064	-841.963	0.476599	
783.493	-0.23163	-839.057	0.472868	
820.955	-3.81972	-843.835	0.480073	
783.302	-11.2596	-843.12	0.478062	
828.138	2.44554	-842.401	0.478889	
768.862	-3.24878	-843.322	0.478624	
779.008	-17.779	-841.434	0.475392	
771.193	-0.254376	-839.514	0.473695	
765.137	-13.3154	-840.995	0.475047	
757.049	-0.788368	-841.404	0.476503	
782.365	10.9274	-841.802	0.47627	
771.054	4.10419	-839.31	0.473823	
757.341	-27.5006	-839.618	0.475357	
759.003	3.63359	-842.947	0.478788	
782.997	-11.0421	-843.143	0.477564	
751.251	-20.0047	-842.196	0.477912	
779.498	9.39011	-842.744	0.477353	
728.931	-16.7611	-842.81	0.479358	
772.838	10.7529	-840.515	0.474194	
804.935	-24.2973	-839.254	0.474616	
770.228	7.61076	-840.155	0.47324	
753.144	-12.1065	-843.061	0.478809	
821.287	-6.72334	-843.289	0.479881	
736.608	-4.15574	-843.155	0.479803	
789.507	-15.5407	-840.267	0.474647	
786.238	10.4927	-843.248	0.477839	
799.749	-28.1285	-842.677	0.478683	
818.823	-0.201605	-839.012	0.475072	
762.444	-27.0469	-841.251	0.476687	
737.626	-10.6327	-843.92	0.480912	
780.377	-9.93499	-842.96	0.477811	
818.293	-7.22799	-843.601	0.47947	
829.995	-0.848122	-841.804	0.47732	
791.018	0.95406	-841.246	0.476077	
751.246	9.28727	-841.928	0.47728	
775.133	-19.9823	-840.407	0.474811	
771.487	-28.2452	-841.415	0.476693	
757.722	0.636025	-841.025	0.476023	
790.912	10.5602	-843.871	0.479361	
767.134	-2.43799	-842.123	0.476631	
777.866	2.56352	-841.796	0.476027	
777.689	5.99582	-843.008	0.476817	
739.214	-2.03872	-843.431	0.48022	
834.452	3.01377	-843.38	0.48082	
738.955	-25.1532	-839.634	0.474826	
792.435	2.13061	-843.566	0.47804	
800.066	-6.49647	-842.578	0.477583	
775.19	-10.6771	-841.257	0.474905	
805.992	-15.7491	-839.807	0.474687	
741.472	4.25156	-840.656	0.47598	
800.761	9.0295	-839.191	0.473588	
818.888	-18.106	-843.071	0.478812	
732.639	-5.15518	-842.007	0.477515	
777.346	5.75296	-840.155	0.474554	
827.919	-0.40679	-843.604	0.481047	
757.724	-12.9605	-842.32	0.477311	
744.133	-6.87603	-840.175	0.476035	
811.264	-6.05288	-843.254	0.479181	
806.685	6.80746	-841.885	0.476707	
767.818	-4.29819	-840.028	0.473807	
763.765	-1.94735	-843.937	0.477937	
833.898	-21.7254	-843.962	0.481764	
825.732	-8.98098	-841.171	0.476444	
800.812	-4.81836	-843.843	0.478858	
741.795	11.4447	-841.626	0.476965	
825.448	-6.69585	-841.543	0.477373	
790.996	-6.05527	-842.376	0.476253	
837.825	3.77972	-840.182	0.47309	
803.905	7.56871	-843.021	0.478322	
803.512	-4.6557	-841.797	0.476077	
795.778	19.0505	-843.125	0.478589	
791.76	0.639273	-843.319	0.477505	
791.587	4.59311	-841.191	0.475615	
735.376	-25.5556	-840.634	0.475615	
791.891	-7.1518	-839.229	0.473103	
743.258	-7.50292	-841.595	0.477731	
798.919	10.9634	-842.26	0.477606	
804.489	-0.341784	-843.411	0.478833	
808.698	-11.5814	-841.707	0.477049	
804.079	-4.55999	-839.048	0.47388	
825.901	-4.36547	-842.046	0.477949	
795.833	-5.05704	-841.302	0.475595	
756.039	6.8237	-842.124	0.477293	
812.743	-14.9638	-841.138	0.477037	
771.61	-3.02397	-841.437	0.475592	
742.534	-23.1602	-839.633	0.475416	
739.914	-21.3525	-840.752	0.476132	
792.811	-20.4264	-840.487	0.475726	
759.92	3.5724	-839.504	0.474333	
778.476	3.89496	-840.172	0.474579	
814.385	2.80831	-842.692	0.479259	
793.124	-22.1032	-841.77	0.476924	
774.04	3.9383	-843.151	0.477577	
812.938	-14.3806	-843.924	0.4807	
765.01	-4.28606	-843.891	0.479324	
739.46	-0.529155	-839.587	0.475301	
773.497	-1.45619	-843.633	0.478192	
816.088	-3.91277	-843.025	0.478785	
793.871	-3.23132	-842.714	0.477863	
801.055	-5.88699	-839.31	0.474065	
759.997	-4.18941	-840.872	0.475907	
805.294	-4.97435	-843.348	0.478453	
753.987	4.75013	-842.453	0.477925	
736.341	-21.0367	-841.673	0.47701	
801.917	-0.712472	-841.002	0.475516	
764.689	-11.8892	-843.09	0.477276	
749.581	11.6503	-841.054	0.47599	
775.795	-24.3819	-839.721	0.474618	
759.034	0.762903	-843.255	0.478468	
786.362	-0.243574	-840.977	0.475472	
748.184	-6.50955	-842.059	0.477272	
758.371	0.631058	-840.376	0.474996	
809.367	-15.3465	-842.671	0.478298	
736.397	-13.8105	-841.935	0.478022	
788.625	1.0505	-840.84	0.474629	
773.323	-26.5716	-842.855	0.478411	
795.377	-7.31384	-842.388	0.476926	
731.467	5.58757	-841.525	0.476612	
766.507	-13.4871	-840.301	0.475306	
778.601	-4.58697	-843.441	0.477886	
752.234	-7.80783	-840.804	0.476399	
778.142	-13.5905	-843.524	0.478525	
799.122	-0.742501	-843.568	0.479075	
780.205	-4.70819	-840.694	0.474216	
744.738	-0.448072	-843.772	0.48028	
725.018	10.931	-843.025	0.479783	
827.351	-18.3685	-843.944	0.480925	
778.151	-17.5101	-842.959	0.478296	
782.134	12.7608	-842.664	0.477663	
780.535	-7.45391	-840.895	0.474284	
764.413	3.73993	-843.658	0.479102	
836.041	-2.32627	-843.074	0.478848	
778.732	-8.13578	-840.093	0.4744	
770.537	5.23489	-841.993	0.476506	
770.999	6.01311	-842.492	0.477274	
821.493	-10.478	-843.441	0.480435	
795.61	2.41795	-841.945	0.476202	
773.664	-21.4471	-843.358	0.477786	
823.679	5.95411	-843.88	0.481327	
774.625	-3.42331	-843.941	0.478497	
777.35	2.69192	-843.392	0.477912	
753.556	-10.949	-841.538	0.476995	
741.24	-25.6944	-839.906	0.474634	
785.336	-23.2252	-843.192	0.478485	
779.631	-22.7882	-841.196	0.476174	
827.705	-14.0843	-841.21	0.476409	
754.796	0.516125	-843.244	0.479074	
795.13	-19.6105	-843.108	0.479074	
814.634	-24.696	-840.659	0.476793	
793.252	6.09803	-841.178	0.475404	
745.638	-12.0988	-842.419	0.478891	
744.729	-22.0511	-840.044	0.476009	
781.578	1.56693	-842.814	0.477136	
756.08	-7.44848	-840.299	0.475021	
725.546	-0.195318	-842.4	0.477727	
787.304	-3.31074	-840.487	0.474679	
824.561	-0.162969	-842.232	0.47802	
778.485	-4.6339	-842.788	0.47693	
813.29	-12.6261	-842.427	0.47818	
744.512	2.68596	-841.554	0.47708	
789.515	-10.0702	-839.627	0.473261	
774.008	-18.2906	-843.703	0.479054	
736.782	0.127148	-842.557	0.478863	
809.443	-12.3344	-841.678	0.4777	
811.339	5.48188	-843.429	0.479551	
752.835	-15.5073	-841.975	0.477862	
820.363	-8.19415	-840.521	0.476049	
789.727	-12.9191	-841.823	0.476781	
770.716	4.26202	-842.089	0.476877	
783.009	3.23114	-839.631	0.472862	
779.376	-4.78876	-843.887	0.478634	
772.296	-3.37901	-843.737	0.479009	
784.321	-12.4585	-843.005	0.477985	
756.602	1.66656	-843.977	0.47991	
747.324	6.18819	-843.924	0.480393	
738.64	0.637547	-842.032	0.477957	
738.726	-10.8003	-839.013	0.47385	
817.85	-8.87747	-840.3	0.475968	
735.813	-8.90915	-843.19	0.47953	
762.746	2.87615	-841.256	0.475596	
779.567	-15.3491	-840.824	0.474929	
772.477	2.09844	-841.096	0.475755	
746.316	-0.816698	-843.595	0.479765	
784.119	17.4337	-839.116	0.473839	
832.415	-14.3882	-843.69	0.479938	
745.268	-14.9415	-841.883	0.477754	
785.222	-0.533126	-840.695	0.474497	
727.086	0.53883	-841.464	0.475773	
786.128	7.22661	-839.457	0.473242	
819.975	-21.1361	-842.799	0.47962	
771.829	1.07893	-843.691	0.478804	
789.394	7.19417	-842.324	0.476804	
831.212	-2.26112	-843.753	0.480596	
789.848	2.48654	-843.967	0.478819	
725.198	-4.8788	-841.472	0.476142	
739.612	-23.1696	-840.222	0.475062	
781.189	16.533	-842.887	0.478434	
786.729	-9.37161	-842.699	0.477912	
810.943	-12.8444	-843.329	0.479065	
781.347	6.38393	-842.497	0.476493	
811.651	1.05013	-840.907	0.475959	
750.945	-11.9359	-842.266	0.478201	
771.935	1.81256	-840.31	0.47372	
793.816	-21.5066	-840.047	0.474762	
759.511	6.61505	-843.936	0.479503	
819.511	5.80268	-843.466	0.479779	
753.807	-8.63789	-842.431	0.477273	
805.489	-7.52243	-843.963	0.480267	
735.621	11.7734	-840.825	0.476477	
783.011	-6.95971	-843.227	0.47828	
774.639	5.58347	-843.985	0.479058	
790.326	3.40946	-840.879	0.474989	
756.116	1.22286	-840.731	0.475627	
763.413	2.78966	-843.88	0.479168	
765.08	-0.692961	-842.708	0.477435	
789.127	-5.45318	-841.318	0.475892	
834.147	7.14019	-840.116	0.474482	
826.51	9.84223	-843.219	0.479193	
799.625	15.765	-839.899	0.474396	
781.775	-1.86858	-843.24	0.477987	
825.831	-17.6394	-842.07	0.478813	
812.636	-8.95226	-841.619	0.477099	
769.893	-2.70555	-842.711	0.477576	
744.595	4.19961	-842.087	0.478206	
774.735	-14.8044	-841.075	0.475727	
791.648	10.3166	-842.755	0.478123	
726.837	-5.34881	-840.056	0.474419	
827.614	-20.851	-843.625	0.480903	
791.127	0.689691	-842.21	0.476465	
744.25	-20.6144	-843.803	0.480187	
818.034	-23.195	-843.597	0.480657	
791.834	4.04953	-843.029	0.47835	
769.339	-13.5507	-841.8	0.476941	
772.782	-4.40862	-841.97	0.476357	
799.792	4.04947	-843.792	0.478849	
788.672	-2.55342	-842.086	0.476321	
749.969	-20.0511	-842.506	0.478282	
785.653	4.94929	-841.788	0.476039	
766.786	-19.418	-841.965	0.476203	
774.209	-2.33044	-841.222	0.475746	
782.72	-4.36707	-841.873	0.475961	
812.22	-3.97622	-841.866	0.477948	
788.131	13.2678	-843.764	0.478855	
808.757	-9.16984	-843.478	0.47946	
793.721	11.9655	-843.403	0.477162	
743.606	3.07191	-843.452	0.480212	
765.149	-9.13094	-843.03	0.477903	
767.855	3.90346	-842.809	0.476938	
741.269	-11.2551	-841.992	0.478504	
803.347	-5.65566	-841.768	0.476905	
777.793	-9.19188	-843.384	0.477337	
769.617	-13.8079	-843.484	0.47858	
735.226	-14.4874	-843.565	0.479727	
816.005	-7.49308	-843.784	0.47968	
821.336	-18.1192	-843.333	0.480543	
763.808	-7.83573	-840.836	0.475291	
789.815	2.39422	-843.056	0.477291	
788.884	-15.2529	-841.607	0.475921	
774.701	-0.825441	-842.726	0.477756	
752.057	22.7349	-842.955	0.479503	
760.872	1.86072	-842.705	0.477454	
793.088	-8.25815	-841.947	0.47575	
735.251	-10.96	-843.429	0.479204	
820.085	-7.39687	-842.897	0.47858	
819.257	-15.735	-841.991	0.477687	
766.234	5.92224	-842.101	0.476554	
828.848	-1.05478	-843.958	0.481157	
797.834	0.129901	-840.423	0.474554	
806.665	-12.4608	-841.393	0.476811	
778.615	12.0537	-839.359	0.473883	
791.759	8.24091	-840.581	0.474721	
784.84	-19.4878	-843.6	0.47853	
761.402	-16.6616	-842.485	0.47746	
761.361	6.23934	-843.755	0.478968	
745.114	-8.83777	-843.383	0.480006	
731.977	-21.0459	-843.429	0.480118	
754.212	-3.47717	-839.272	0.474234	
776.609	1.10606	-840.201	0.474083	
795.02	-4.06723	-839.7	0.474381	
777.086	-19.0935	-843.105	0.478185	
813.388	-19.2799	-841.946	0.477971	
806.154	4.11351	-839.217	0.474522	
781.703	0.350293	-841.41	0.475501	
791.699	-15.1038	-839.58	0.473769	
837.37	-6.20652	-842.553	0.477596	
810.696	-2.51729	-841.628	0.477019	
787.688	-0.5675	-842.266	0.477074	
796.516	-11.7814	-840.901	0.475244	
792.817	-7.86177	-840.978	0.475456	
785.972	-5.43067	-841.164	0.475144	
730.883	-14.0138	-843.651	0.480122	
777.729	6.32141	-841.66	0.475779	
727.571	-8.24087	-843.404	0.480598	
790.865	-9.05622	-841.143	0.475226	
793.6	2.45234	-843.902	0.47862	
831.006	-17.9783	-843.694	0.480252	
785.917	14.5673	-840.389	0.474902	
825.01	1.01671	-839.174	0.474753	
758.699	-11.7823	-839.514	0.474222	
773.444	3.42315	-843.945	0.478287	
777.867	-1.62066	-843.475	0.478154	
834.205	2.93518	-840.438	0.474521	
813.558	-6.05018	-843.667	0.480376	
753.763	-6.61025	-843.685	0.479654	
755.655	-23.2693	-843.485	0.479537	
738.193	-21.2899	-842.676	0.478537	
724.558	-16.374	-842.635	0.477387	
780.919	-2.51368	-843.848	0.477584	
788.146	-6.57732	-842.681	0.476618	
781.35	-4.91734	-842.212	0.476289	
806.237	-0.62621	-842.652	0.477483	
804.365	-10.5778	-841.996	0.477202	
783.174	-13.4398	-843.109	0.477326	
824.302	-10.6981	-841.788	0.477734	
737.268	-1.77738	-842.536	0.478682	
793.771	-9.11592	-841.042	0.475916	
804.205	6.36772	-841.957	0.477395	
765.551	4.81213	-843.154	0.477858	
783.12	-10.6473	-841.832	0.476106	
805.254	-4.45522	-840.9	0.475785	
724.444	-11.6667	-843.748	0.480594	
780.247	-9.73527	-843.527	0.478625	
827.488	-8.22569	-839.736	0.475344	
799.819	1.4523	-839.77	0.474685	
763.719	-1.02897	-843.92	0.479102	
806.029	-6.19685	-842.375	0.476954	
729.446	-3.14555	-843.244	0.480224	
795.204	-26.0919	-839.074	0.473856	
801.233	-1.53481	-841.925	0.476714	
794.169	-6.50229	-842.657	0.477622	
783.443	-0.500838	-840.001	0.474186	
773.778	5.79735	-843.345	0.478532	
776.116	-0.910445	-843.433	0.478286	
760.361	-17.9883	-839.588	0.474787	
806.693	-0.585856	-839.321	0.473684	
741.783	-14.0124	-842.858	0.479406	
782.7	-3.38545	-842.672	0.476979	
756.522	1.72787	-841.333	0.47582	
757.724	-15.3564	-843.6	0.479589	
766.659	-3.34239	-841.692	0.476067	
788.703	6.43859	-842.416	0.47667	
734.74	-7.40928	-842.034	0.478008	
821.539	18.5735	-842.545	0.478371	
770.774	-19.2523	-840.509	0.475234	
743.97	9.69352	-842.719	0.478507	
780.126	-11.0676	-843.152	0.478271	
747.645	-9.70486	-843.725	0.479497	
800.582	-16.3664	-843.626	0.479351	
792.962	-6.7057	-840.491	0.475036	
752.171	-8.19276	-842.921	0.478214	
767.672	8.4301	-840.253	0.47487	
770.47	-16.9862	-839.603	0.473016	
805.97	-5.48628	-841.561	0.476453	
740.89	2.98778	-841.982	0.477366	
731.723	6.92707	-839.27	0.473227	
767.48	-18.2519	-843.138	0.477495	
725.812	0.880645	-841.234	0.476387	
813.004	-4.87537	-843.813	0.479942	
799.593	-1.46503	-842.689	0.478173	
792.109	8.10663	-839.651	0.474336	
733.929	-10.5364	-841.377	0.477341	
765.492	-12.8802	-841.342	0.476134	
802.719	-18.397	-842.777	0.478582	
749.291	4.22513	-839.224	0.474158	
804.371	4.61235	-840.51	0.47541	
757.863	-3.88591	-843.034	0.478654	
775.698	-28.8809	-843.873	0.479594	
768.396	-26.9465	-843.725	0.479902	
753.095	10.7965	-840.529	0.475479	
733.238	7.40731	-839.547	0.474254	
779.546	17.8329	-841.69	0.475903	
817.04	-6.86976	-840.001	0.475272	
753.69	6.56985	-843.643	0.479654	
793.267	-0.747305	-842.746	0.477677	
737.719	22.6931	-840.607	0.474812	
799.551	-8.36614	-840.993	0.475456	
789.722	-6.85231	-843.435	0.478515	
791.605	-26.9028	-841.042	0.475628	
801.159	-11.2726	-843.713	0.479842	
826.075	-3.09624	-841.622	0.476908	
776.777	-6.37377	-843.162	0.477309	
793.171	-19.16	-841.395	0.47627	
762.49	-3.20875	-843.556	0.478918	
780.807	-0.445725	-842.091	0.476429	
752.324	-13.5757	-843.237	0.478863	
750.487	3.62325	-841.83	0.477348	
804.896	-11.9814	-843.819	0.478884	
727.541	-2.77529	-843.607	0.480484	
776.097	7.16861	-840.789	0.474599	
774.122	-3.90508	-842.481	0.476322	
738.733	-2.85294	-843.559	0.479479	
769.646	-11.4293	-841.406	0.476258	
747.878	0.283231	-843.49	0.479855	
791.265	-18.9051	-840.193	0.475056	
785.585	-0.153103	-843.187	0.476826	
780.058	6.86166	-842.191	0.476398	
783.135	-3.27372	-839.619	0.472819	
771.547	-5.79994	-842.845	0.476892	
765.701	4.4059	-839.546	0.474106	
795.553	1.69217	-842.599	0.477653	
753.542	10.0804	-842.37	0.477688	
827.557	4.86895	-841.319	0.476196	
785.047	-8.20738	-843.262	0.478629	
764.306	6.91232	-839.518	0.472934	
787.698	0.69268	-842.289	0.477207	
780.303	7.24115	-843.579	0.477975	
781.413	1.21449	-843.306	0.478053	
827.979	-19.8799	-842.673	0.479511	
792.777	-17.0145	-843.591	0.479132	
802.003	-1.0859	-843.895	0.479281	
837.765	0.631943	-840.067	0.472148	
765.246	-22.4124	-843.605	0.478801	
778.224	-14.4282	-842.232	0.477126	
749.219	-7.10178	-843.178	0.479221	
771.245	-5.87338	-841.404	0.474983	
789.172	-23.8162	-839.337	0.474427	
781.833	-12.5432	-843.794	0.478368	
795.968	-3.94032	-840.434	0.474465	
808.108	-14.5343	-841.748	0.477495	
784.353	-5.70287	-840.753	0.474699	
759.371	5.19888	-841.719	0.476289	
785.885	-10.0254	-841.531	0.47508	
817.704	-18.5903	-841.005	0.476545	
777.599	4.61695	-839.285	0.472821	
790.802	-8.78574	-839.155	0.473876	
789.909	-7.56766	-841.319	0.475026	
750.081	1.39467	-843.771	0.480198	
732.401	3.01166	-842.194	0.477834	
746.805	-12.1817	-842.859	0.478503	
778.424	-26.2118	-843.291	0.478362	
815.074	4.98319	-842.902	0.478414	
795.535	-1.46566	-841.009	0.475365	
806.213	-5.38034	-843.48	0.478277	
772.463	8.67581	-842.353	0.477018	
771.101	-0.300622	-840.993	0.475113	
777.384	-11.7961	-842.018	0.47623	
760.92	-24.6226	-841.18	0.476036	
786.575	0.0395438	-841.61	0.475201	
827.413	-16.3417	-841.839	0.477986	
771.871	-23.7552	-843.389	0.478379	
796.577	-5.80738	-840.167	0.474798	
788.313	13.4006	-842.881	0.477254	
770.573	2.60117	-839.758	0.474257	
781.051	-11.1287	-843.978	0.479404	
793.699	-9.64302	-841.364	0.475885	
744.057	-1.93693	-840.287	0.475749	
764.479	-8.12938	-842.702	0.477643	
761.304	-0.696771	-843.587	0.479337	
762.374	-6.32863	-840.783	0.474594	
828.879	-17.7701	-843.58	0.480305	
784.982	-0.17378	-843.673	0.478268	
725.088	-17.084	-842.869	0.478412	
793.656	8.72261	-841.783	0.476111	
782.542	1.10402	-843.11	0.477982	
783.402	0.784563	-842.343	0.476555	
774.937	-0.033078	-841.911	0.476077	
784.296	-3.77954	-840.966	0.475634	
757.644	-3.85523	-843.854	0.479626	
789.969	-2.34751	-841.317	0.475628	
820.366	5.87416	-843.645	0.480791	
783.789	-18.1976	-842.691	0.478136	
810.454	1.26906	-840.052	0.475488	
793.727	-16.831	-839.673	0.473849	
778.217	-6.75003	-843.609	0.478457	
797.921	-1.10597	-839.486	0.473809	
773.507	-1.04761	-842.046	0.475874	
746.095	40.5681	-842.246	0.477672	
777.439	9.64701	-842.476	0.476559	
762.704	-14.4624	-843.975	0.479146	
780.729	3.40487	-840.58	0.474161	
792.813	-7.42122	-842.479	0.477468	
811.773	5.61062	-841.924	0.476699	
790.337	10.9269	-841.544	0.476047	
808.351	-11.3708	-841.851	0.477241	
826.62	-8.45445	-840.288	0.475467	
742.749	-13.4501	-842.203	0.478271	
779.961	-11.9016	-842.121	0.476599	
765.883	-15.9513	-842.934	0.478174	
776.325	-11.7604	-840.55	0.474649	
778.261	2.77119	-842.898	0.477131	
782.339	2.66708	-840.424	0.474961	
786.647	-14.9025	-839.091	0.473653	
721.828	3.20744	-843.821	0.479837	
779.674	4.52808	-839.574	0.472917	
828.58	10.0517	-842.597	0.479055	
793.117	-10.6805	-843.277	0.478765	
792.252	7.23045	-842.331	0.476994	
824.286	1.03153	-841.065	0.476158	
724.266	-15.0732	-843.448	0.479749	
785.873	0.748935	-839.991	0.474175	
755.433	11.5274	-839.86	0.475052	
750.161	-20.6729	-842.397	0.477844	
774.902	-15.7932	-842.263	0.476281	
769.54	-2.41258	-841.411	0.475033	
819.121	-20.0786	-839.804	0.475678	
805.209	-10.4296	-843.059	0.478718	
828.591	-8.13911	-839.686	0.475083	
747.428	-16.1005	-841.964	0.477805	
747.4	-17.8493	-841.863	0.477408	
781.299	1.16577	-843.612	0.478637	
750.996	-4.0343	-839.798	0.474837	
814.402	16.3401	-843.333	0.479375	
766.565	-17.3732	-842.055	0.476937	
768.174	-4.3341	-842.69	0.47636	
791.774	-23.5337	-843.027	0.478921	
798.744	-14.3277	-839.348	0.47449	
742.833	-7.84776	-843.238	0.479139	
783.319	-4.60706	-843.574	0.478445	
767.593	-13.2114	-841.801	0.476993	
737.755	3.33755	-843.479	0.479948	
785.364	-9.82812	-841.714	0.476403	
754.056	-9.0118	-839.756	0.475086	
817.106	-16.226	-841.455	0.4773	
777.702	-21.7304	-843.263	0.477848	
756.943	-18.1725	-843.074	0.478592	
782.339	-18.9509	-842.701	0.477889	
776.833	3.23759	-841.659	0.476063	
782.136	-0.511594	-842.195	0.476041	
782.682	-0.117843	-842.273	0.476666	
798.929	0.799465	-840.331	0.47464	
821.307	5.96216	-843.446	0.479882	
792.276	-25.2179	-841.994	0.477339	
787.605	-2.10564	-843.861	0.477517	
760.18	-16.2404	-841.333	0.476659	
749.7	0.526936	-841.009	0.476426	
782.444	3.94926	-843.028	0.477747	
731.88	-1.84569	-843.918	0.480659	
788.499	-11.723	-841.513	0.475522	
807.1	-7.51448	-841.064	0.47606	
780.673	6.56661	-841.632	0.475912	
759.476	-18.6942	-841.544	0.476565	
830.067	-6.70961	-843.485	0.480188	
786.385	5.94397	-842.491	0.476731	
