-0.846893 760.821 -1.69331 -154.314 3.36902e-06 5.81558 0 -1 -1
2.94442 861.472 0.0714825 583.638 4.0247e-06 1.90333 0 -1 -1
2.83111 1664.79 1.11281 2144.45 3.84882e-06 2.51668 0 -1 -1
0.452752 -792.703 1.19765 -708.043 1.86571e-06 -5.76824 0 -1 -1
-1.32861 518.441 -0.873088 -686.267 3.75586e-06 3.91244 0 -1 -1
6.45571 2.95452 0.703354 928.658 1.97307e-06 -3.68957 0 -1 -1
0.0233095 -359.094 0.078064 445.901 4.65195e-06 4.22343 0 -1 -1
-0.331265 237.97 -1.42251 -358.953 1.97475e-06 -5.37359 0 -1 -1
-1.84295 598.772 1.20403 686.716 2.95242e-06 4.01168 0 -1 -1
5.23052 -1352.49 0.772111 -116.979 2.02266e-06 1.95612 0 -1 -1
-3.55718 107.068 0.0652778 1214.31 4.72803e-06 -6.45302 0 -1 -1
3.70151 1274.98 0.865405 -265.296 1.3558e-06 -4.87615 0 -1 -1
0.900858 1852.05 1.05419 -957.162 2.8974e-06 1.63699 0 -1 -1
-0.286702 -1841.87 -1.33225 -1761.63 3.00606e-06 -3.63073 0 -1 -1
-1.19133 67.3898 0.64922 -49.1989 2.43327e-06 4.37152 0 -1 -1
-1.99792 -665.918 -1.14986 246.736 1.87783e-06 -4.92346 0 -1 -1
2.88621 513.218 1.35609 800.564 1.98619e-06 -7.65073 0 -1 -1
-0.141714 -567.49 0.536217 1578.76 2.38514e-06 -4.95079 0 -1 -1
-1.90468 1158.47 -0.625507 -1066.48 9.66653e-07 -3.85299 0 -1 -1
0.648988 151.939 -1.62491 -721.957 1.13484e-06 2.4896 0 -1 -1
-2.11436 1504.38 0.976506 1621.77 1.99423e-06 2.59054 0 -1 -1
1.09043 2878.86 -1.69722 -3130.77 2.80608e-06 1.20758 0 -1 -1
-0.805316 -95.7171 -1.12835 -207.506 3.96674e-06 -6.80877 0 -1 -1
4.42578 228.051 1.76732 83.7911 4.49159e-06 -6.8846 0 -1 -1
-1.26169 1107.49 -0.637218 336.322 2.87794e-06 -5.67666 0 -1 -1
4.39727 -321.778 -0.360257 -732.722 4.34251e-06 -3.35202 0 -1 -1
5.0731 1434.76 -1.15367 -486.92 3.37039e-06 -4.03512 0 -1 -1
0.310272 -827.413 -1.9439 -1021.33 2.27666e-06 2.58971 0 -1 -1
-0.526247 -344.435 -0.222324 120.236 1.56465e-06 5.90912 0 -1 -1
5.62432 -851.04 -1.0189 -25.1873 4.83265e-06 -5.39835 0 -1 -1
0.318674 -234.352 1.63012 -799.224 1.59404e-06 -7.9695 0 -1 -1
-2.31354 -103.648 0.626014 912.389 1.71059e-06 3.69441 0 -1 -1
-2.3076 -1258.92 -0.0680692 413.707 2.52708e-06 3.58283 0 -1 -1
0.115362 690.039 -0.585792 896.803 4.05757e-06 -5.67033 0 -1 -1
1.13817 1875.92 1.47769 332.747 2.08093e-06 2.55817 0 -1 -1
2.56411 498.935 0.648146 -597.544 2.11484e-06 3.86141 0 -1 -1
-1.87913 544.285 0.527335 897.454 2.55431e-06 1.74384 0 -1 -1
1.99458 -34.2674 1.08082 -161.485 1.65581e-06 1.67909 0 -1 -1
-0.953454 -2008.2 0.0397841 1248.86 2.60822e-06 -7.58917 0 -1 -1
-1.68828 -937.497 1.26522 68.7066 3.24723e-06 -6.3194 0 -1 -1
0.112568 -245.523 0.197489 -798.14 2.599e-06 -7.54253 0 -1 -1
-0.495204 604.068 1.38044 -1077.21 1.92739e-06 -5.02137 0 -1 -1
0.392986 469.99 0.854336 589.613 2.19903e-06 -5.26959 0 -1 -1
-3.18831 41.4205 1.80897 687.21 1.72535e-06 5.09985 0 -1 -1
0.0095496 850.453 0.311533 -553.216 2.98629e-06 -4.08681 0 -1 -1
-1.23152 -332.21 1.05237 315.485 1.36312e-06 -7.94916 0 -1 -1
-2.2932 71.1198 1.23337 369.241 1.74245e-06 3.2017 0 -1 -1
1.46179 -837.984 0.490071 -1293.43 1.65635e-06 3.02127 0 -1 -1
-0.687567 335.785 0.627359 1452.25 1.58569e-06 5.59866 0 -1 -1
-3.36837 1772.8 -0.338758 -1141.42 1.77985e-06 4.47314 0 -1 -1
-2.5591 -434.154 1.68722 145.141 1.08391e-06 -7.87553 0 -1 -1
4.45258 115.633 -0.055005 1147.28 2.19529e-06 3.43322 0 -1 -1
-1.48731 -955.742 -1.96356 2044.18 2.52007e-06 4.15912 0 -1 -1
-5.1393 -1058.35 1.99153 470.396 2.91261e-06 1.89488 0 -1 -1
-2.20265 -606.071 0.0495857 671.172 3.97758e-06 2.74026 0 -1 -1
-2.63333 344.953 1.1838 178.063 2.08172e-06 -7.38214 0 -1 -1
1.54269 -933.848 -0.682949 1851.13 2.7566e-06 5.66912 0 -1 -1
-1.09709 604.957 -0.192567 -197.105 2.42427e-06 -5.22112 0 -1 -1
-2.94504 -457.467 0.217455 -1048.27 3.07969e-06 -4.49604 0 -1 -1
6.52974 -339.507 1.25184 752.095 1.64646e-06 -6.35338 0 -1 -1
4.9364 -1036.13 -0.78582 55.2836 2.46834e-06 -5.18726 0 -1 -1
-1.81855 27.9657 -0.989933 232.709 3.38711e-06 -3.26434 0 -1 -1
6.12299 -509.134 -1.06608 634.175 2.13549e-06 -3.45627 0 -1 -1
0.701205 283.593 -0.666843 -690.127 1.93121e-06 2.74614 0 -1 -1
0.990815 49.5459 -0.6308 -947.487 2.35772e-06 -7.94865 0 -1 -1
-4.49768 -509.934 0.0581896 -76.4746 5.19232e-06 4.07949 0 -1 -1
-0.43681 141.771 -0.385103 -108.853 1.77558e-06 2.86485 0 -1 -1
-0.469628 374.757 0.183028 -17.5542 3.20596e-06 2.74542 0 -1 -1
