1.87042 380.413 0.471092 -840.291 1.54384e-06 1.56635 0.95 -1 -1
2.82233 -203.251 -0.65537 474.736 2.35395e-06 1.15761 0.95 -1 -1
-1.22806 373.724 -1.03523 -1012.18 2.09905e-06 1.15348 0.95 -1 -1
5.19065 106.182 -2.64526 -620.076 1.47434e-06 4.04017 0.95 -1 -1
2.58913 83.5237 0.215184 -453.246 7.89291e-07 1.49007 0.95 -1 -1
5.40314 -92.7162 -0.624122 1017.93 3.10458e-06 2.91946 0.95 -1 -1
1.98727 320.978 -1.2021 188.461 3.42217e-06 4.97985 0.95 -1 -1
-2.56011 -1013.11 -1.70273 505.876 3.33846e-06 1.36244 0.95 -1 -1
4.03488 470.324 0.178343 163.58 1.69434e-06 4.99073 0.95 -1 -1
1.48484 -960.51 0.655471 -504.056 2.4254e-06 1.06897 0.95 -1 -1
0.00433303 841.884 -0.881168 -547.233 2.75387e-06 3.84423 0.95 -1 -1
-2.27832 413.664 -0.923818 -562.462 4.33562e-06 5.66268 0.95 -1 -1
-1.43561 -26.878 -0.544392 -358.409 2.69784e-06 2.40182 0.95 -1 -1
0.268849 312.476 0.373067 801.132 3.51716e-06 3.31611 0.95 -1 -1
4.71584 64.8165 0.877562 1100.11 2.11735e-06 1.20681 0.95 -1 -1
-6.45932 329.723 -0.0910655 218.391 2.01049e-06 1.86688 0.95 -1 -1
0.519496 378.957 0.161995 468.228 1.26293e-06 1.67205 0.95 -1 -1
1.69584 -1263.91 0.671603 47.776 4.15801e-06 1.13597 0.95 -1 -1
4.1416 -859.281 -1.09703 -181.795 1.34982e-06 1.50707 0.95 -1 -1
2.33654 192.344 -0.959794 -832.745 3.20714e-06 3.03062 0.95 -1 -1
1.36582 104.449 -0.304069 -581.548 8.62279e-07 1.69105 0.95 -1 -1
2.58005 393.737 -0.325931 218.484 2.43149e-06 5.59862 0.95 -1 -1
-4.86573 -524.794 0.0761104 -741.056 1.26951e-06 1.12489 0.95 -1 -1
