-13.6813	2.3991	0.1727	3.2002	-4.9258	3.1945	0.0263	-0.00707276	0.0886908	-1.11372	0.155376	550	-295.1	71811.6	85569	-9877.11	-16717.5	3.09147e+06	3.07971e+06	0.000394688	0.000397707	
-24.3155	-2.0177	2.6632	-2.7665	6.9465	4.476	0.0446	-0.876918	0.555853	1.80337	-0.218199	550	-295.1	146872	168238	6122.79	13343.6	3.08454e+06	3.07262e+06	0.000394061	0.000397183	
-25.9288	3.0819	1.8434	0.6735	-4.6596	5.4205	0.0303	-0.351246	0.91084	-1.95606	-0.249486	550	-295.1	158804	176684	-12681.2	-23166.9	3.08658e+06	3.07377e+06	0.000395012	0.000397355	
-8.1539	-15.1916	0.989	9.1979	-2.5668	1.4265	0.0548	2.92795	-0.678331	0.222574	1.74192	550	-295.1	36629.3	52801.7	81119	93618.8	3.09072e+06	3.07808e+06	0.000394959	0.000398039	
13.92	7.2969	2.7938	-4.894	1.7881	4.9798	0.0305	-1.43746	-0.688436	-0.548546	-0.529017	550	-295.1	-70826.4	-88885.8	-38396.1	-43787.1	3.08738e+06	3.07456e+06	0.000392331	0.000397182	
10.3137	35.2623	3.762	4.1668	5.1174	4.8353	0.0393	1e+10	62.915	1e+10	198.875	1e+10	-295.1	1e+10	125464	1e+10	392706	1e+10	1.21054e+06	1e+10	0.000555992	
6.0488	-5.4869	8.1771	3.9369	-4.314	7.3806	0.0521	0.445273	-0.123038	-0.540175	0.672712	550	-295.1	-33957.9	-42285.5	31167.4	33853.9	3.07847e+06	3.06726e+06	0.000386933	0.000395585	
-22.9198	-1.7669	1.239	-3.9173	-3.8748	4.8704	0.0318	-1.2215	1.10598	-0.0184457	0.171029	550	-295.1	134623	148794	10983.5	8924.07	3.08823e+06	3.07485e+06	0.000394249	0.000397783	
2.0569	2.496	0.8835	-1.2453	2.748	5.2136	0.0213	-0.051001	-0.228222	0.763386	-0.495418	550	-295.1	-10418.5	-14130	-14721.6	-15944.1	3.09263e+06	3.07877e+06	0.000392098	0.000397107	
27.6336	1.9718	4.8122	0.2013	-0.934	4.5614	0.0128	-2.19716	-3.14094	-1.00256	0.0236333	550	-295.1	-174898	-208599	-9793.31	-13744.9	3.07919e+06	3.0685e+06	0.000393978	0.000395995	
-7.4696	3.2507	1.4856	-0.3613	0.6178	2.6568	0.0045	-0.435719	0.419687	0.177825	-0.28732	550	-295.1	40524.7	48081.3	-17723.8	-20492.8	3.09006e+06	3.07705e+06	0.000392783	0.000397736	
-26.6482	12.9054	6.292	-0.4971	-4.4271	4.8594	0.0255	4.30745	7.05416	-5.03725	-3.62222	550	-295.1	171396	403969	-72905.3	-192923	3.07762e+06	3.00622e+06	0.000393254	0.000403446	
18.6702	13.0145	2.7247	3.4987	12.3207	3.8488	0.1051	-1.27623	-1.01665	-1.02774	-1.14137	550	-295.1	-101851	-128040	-72924.7	-85621.8	3.08633e+06	3.0741e+06	0.000392753	0.000395324	
31.0781	7.4728	3.3827	7.1854	-0.3626	4.7201	0.0435	-17.1218	1.71895	-2.40952	0.67141	550	-295.1	-212587	-261598	-37240.1	-64969.6	3.07942e+06	3.06931e+06	0.000399473	0.00039704	
6.6258	-6.1667	7.1335	1.8895	-2.8905	5.2103	0.023	0.0781815	-0.778915	-0.265225	0.0246827	550	-295.1	-35976.9	-44747.6	34008.6	39254.1	3.08118e+06	3.06889e+06	0.000388128	0.000396607	
23.4907	-3.2784	0.1959	-4.7211	3.4097	4.477	0.0317	0.562701	-0.458427	1.64602	1.05008	550	-295.1	-132773	-158324	14349.4	21478.6	3.09002e+06	3.07743e+06	0.000394759	0.000398401	
-10.0067	-5.4628	5.586	-4.8302	-4.2413	10.2996	0.0866	-0.5945	0.882822	-0.389246	0.231488	550	-295.1	55656.9	62009.6	30815.2	33472.3	3.08246e+06	3.07101e+06	0.000388554	0.000396013	
-54.9166	7.0742	3.2552	4.401	-3.9488	4.286	0.0313	1e+10	-210.347	1e+10	23.3385	1e+10	-295.1	1e+10	-401874	1e+10	43704.8	1e+10	1.22613e+06	1e+10	0.000540895	
-9.1237	2.4549	5.7096	1.1773	-2.9897	5.1976	0.0219	0.282856	0.376357	-0.687652	-0.144936	550	-295.1	47874.5	59867.3	-11399.7	-16812.8	3.08282e+06	3.07053e+06	0.000389234	0.000397127	
4.8969	-0.9964	9.6782	-8.8725	-7.1671	7.0172	0.1054	-1.84969	0.382765	-1.27088	0.979225	550	-295.1	-21225.6	-34788.3	8469.34	4172.98	3.076e+06	3.06509e+06	0.000385744	0.000394145	
4.7159	28.0156	7.0433	4.279	4.2979	9.2248	0.0716	-1.95405	-0.639485	-4.82512	-7.12383	550	-295.1	-27647.8	-37923.1	-182834	-221521	3.07485e+06	3.06519e+06	0.000391865	0.000395165	
-7.4707	6.5166	1.2918	-6.4429	-7.0552	2.7329	0.058	-1.4437	-0.262929	-1.24268	0.111466	550	-295.1	43038.4	50282.7	-31015.3	-41901.5	3.09007e+06	3.07729e+06	0.000393095	0.000397042	
42.8805	-23.6581	6.8769	-1.3354	0.2615	10.7413	0.0689	1e+10	152.38	1e+10	-81.3968	1e+10	-295.1	1e+10	282039	1e+10	-149351	1e+10	1.22728e+06	1e+10	0.000538332	
-0.9365	1.5402	0.8111	1.717	1.9743	2.7687	0.0085	0.240864	0.0429871	0.547774	-0.472075	550	-295.1	4009.96	3958.83	-9767.49	-10679.1	3.09161e+06	3.07852e+06	0.000392526	0.000397594	
11.7021	1.834	1.8858	-3.1328	-0.3678	3.231	0.012	-0.224344	-0.184444	-0.180256	-0.0644458	550	-295.1	-60910.2	-75717.9	-9353.75	-9252.2	3.09002e+06	3.07861e+06	0.000392864	0.000397536	
16.0338	-0.542	2.0745	0.1744	-2.8707	2.853	0.0096	-0.194642	-0.841086	-0.406785	0.344682	550	-295.1	-85740.6	-103624	4216.7	5755.41	3.08818e+06	3.07649e+06	0.000393545	0.000397374	
0.3717	18.2023	6.8604	0.3025	7.1182	4.8713	0.0438	-0.0467786	-0.0268112	0.383047	-0.513559	550	-295.1	-2037.89	-3029.56	-103500	-123594	3.07998e+06	3.06878e+06	0.000389383	0.000396216	
48.9168	-13.5344	6.8271	5.1528	3.5026	5.7314	0.0421	1e+10	175.375	1e+10	-48.0531	1e+10	-295.1	1e+10	329658	1e+10	-90266	1e+10	1.22519e+06	1e+10	0.000538802	
-10.7979	-3.1064	1.6496	-1.7479	-4.1448	2.3216	0.0151	-0.669422	0.270275	-0.643175	0.197276	550	-295.1	58715.8	66829.4	18410	17376.4	3.08967e+06	3.07811e+06	0.000393156	0.000397375	
-17.9938	11.2466	4.9957	2.4429	3.6974	3.5261	0.0189	2.48842	0.838058	-1.91832	-0.369689	550	-295.1	93345	123621	-58748.1	-77864.4	3.08318e+06	3.07139e+06	0.000390925	0.00039672	
-7.9382	-3.8728	4.5603	-3.0225	-9.1409	6.3388	0.0781	-0.533605	-0.324201	-1.58126	0.141832	550	-295.1	43735.7	51294.2	24973.3	23244.2	3.08444e+06	3.07299e+06	0.000389857	0.000396306	
-3.8238	16.9922	4.4063	-2.8192	0.7544	5.4785	0.0226	0.328594	-0.318303	-0.488801	-0.504058	550	-295.1	20764.7	26456.4	-91584.6	-111379	3.08498e+06	3.07258e+06	0.000391021	0.000396896	
-4.7435	2.0102	2.5755	1.6072	0.9256	2.7103	0.0063	0.175389	0.450571	0.258907	-0.336116	550	-295.1	24355.1	29525.5	-11114.1	-12827.8	3.08828e+06	3.07579e+06	0.000391593	0.000397692	
-10.4673	-10.2703	1.1928	-1.4597	-0.0158	4.4533	0.0129	0.193378	0.287999	0.523924	0.185965	550	-295.1	55669.5	65455.4	53758.6	64621.3	3.09045e+06	3.07891e+06	0.000393776	0.000397663	
30.9535	13.1247	3.5575	2.3418	-1.5571	4.7164	0.0177	1e+10	162.293	1e+10	69.6266	1e+10	-295.1	1e+10	309183	1e+10	132972	1e+10	1.2228e+06	1e+10	0.000559757	
-15.723	10.4324	4.1497	3.3335	0.0716	7.0242	0.0355	2.08337	0.78322	-1.79333	-0.895045	550	-295.1	80463.8	104717	-53141.9	-68233	3.08468e+06	3.07279e+06	0.00039089	0.000396793	
-35.4994	17.6558	6.0582	-1.3493	6.4245	5.5522	0.0435	1e+10	-171.211	1e+10	88.0342	1e+10	-295.1	1e+10	-330330	1e+10	171173	1e+10	1.21302e+06	1e+10	0.000547967	
2.9083	-0.2309	3.3369	-6.3677	-7.6967	4.6081	0.0711	-1.08265	-1.25735	-1.49642	-0.121268	550	-295.1	-12392.8	-17336.9	4969.17	-582.927	3.08698e+06	3.07419e+06	0.000390522	0.000396752	
-18.5958	20.5628	2.6921	4.0997	6.1908	3.2136	0.0385	2.42101	1.07007	0.00250354	-1.09357	550	-295.1	108674	135124	-129450	-151222	3.08436e+06	3.07254e+06	0.000394144	0.000397032	
-2.8181	3.5264	6.6548	1.3456	6.6956	12.0229	0.1124	0.282018	-0.00503514	1.2234	-0.188754	550	-295.1	13907.7	18225.8	-22144.7	-23382.1	3.0812e+06	3.06909e+06	0.000386961	0.000395398	
-17.5896	2.3866	5.761	-3.6695	-2.0893	7.5781	0.0442	0.0508879	-0.0819414	-0.929743	-0.779198	550	-295.1	97272.2	117657	-10982.8	-17201.4	3.08227e+06	3.0697e+06	0.000389642	0.000396348	
5.9929	5.0951	1.7489	-0.7211	5.2979	9.5121	0.07	0.0575883	-0.173951	1.17428	-0.211308	550	-295.1	-31515.4	-38276.8	-29697.8	-30834.5	3.09038e+06	3.07824e+06	0.000391226	0.000396178	
1.1959	1.3806	2.4554	0.672	1.9501	4.9745	0.017	0.215978	-0.224487	0.47657	-0.396029	550	-295.1	-6864.45	-8921.2	-8775.14	-9765.84	3.08859e+06	3.07583e+06	0.000391026	0.000397243	
16.6926	20.5838	7.164	4.7779	4.9157	4.9824	0.0422	-2.1767	-1.00987	-0.998185	-0.742291	550	-295.1	-99350.6	-129804	-126720	-156536	3.07728e+06	3.06368e+06	0.000390855	0.000397595	
-13.8119	12.9525	4.2585	5.6128	3.4217	11.7529	0.1066	2.81874	1.02038	-1.17719	-1.31833	550	-295.1	68539.5	91506.6	-68463.1	-83969.6	3.08411e+06	3.0728e+06	0.000389857	0.000395887	
-2.3917	17.2295	1.937	0.7628	2.4262	2.9104	0.0088	0.698806	0.00325297	0.159315	-0.484583	550	-295.1	11442.2	15301.6	-93881	-110559	3.08803e+06	3.07721e+06	0.000393872	0.000397599	
-19.5819	15.3543	3.1371	0.0837	-1.9956	2.3816	0.0057	0.590261	0.634703	-3.89188	-0.409126	550	-295.1	108003	136861	-78516.8	-107773	3.08638e+06	3.07192e+06	0.000393282	0.00039791	
-6.603	19.8205	2.5708	-6.4749	3.2808	3.2466	0.0372	0.785371	1.05252	-0.233446	-0.273646	550	-295.1	36310.6	41581.3	-109464	-134514	3.08731e+06	3.07426e+06	0.000393197	0.000397786	
8.4668	1.5608	2.9099	-0.8166	5.5595	4.6831	0.0315	0.127179	-0.424356	1.02615	-0.203973	550	-295.1	-44752.1	-54543	-10969	-8662.67	3.0887e+06	3.07576e+06	0.000391361	0.000396938	
34.9736	5.0124	6.0514	-6.8936	-10.1432	4.395	0.0998	1e+10	214.398	1e+10	34.9645	1e+10	-295.1	1e+10	421047	1e+10	69436	1e+10	1.18829e+06	1e+10	0.000564344	
-20.5585	12.7676	2.5823	-5.4267	-1.3582	3.4767	0.0255	-0.0951062	-0.0764073	-3.57828	-0.564302	550	-295.1	117234	144228	-64574.7	-88162.5	3.08588e+06	3.0712e+06	0.000393002	0.0003982	
-11.8473	10.8009	3.7521	-4.0785	-1.1708	4.2809	0.0214	0.286625	1.193	-1.32864	-0.589021	550	-295.1	63958.9	76750.9	-55532.3	-70580.5	3.08521e+06	3.0744e+06	0.000391586	0.000397365	
12.0148	-3.6881	2.0812	-3.9718	9.5679	4.285	0.0739	-0.498424	-1.18839	2.02821	-0.132391	550	-295.1	-61941.2	-75569.6	14340.2	23853.4	3.08937e+06	3.07802e+06	0.000392559	0.000396298	
26.6619	5.1633	0.4702	2.5819	-1.226	0.8254	0.0052	0.273198	-1.11514	-2.60468	-0.261022	550	-295.1	-170965	-183050	-25271.6	-32263.6	3.08714e+06	3.07673e+06	0.000396787	0.000399095	
-39.4611	7.5392	1.2849	-4.1156	1.552	5.2368	0.0275	1e+10	56.7087	1e+10	-9.68399	1e+10	-295.1	1e+10	1.14169e+06	1e+10	-193273	1e+10	2.77164e+06	1e+10	0.000413795	
-65.7807	0.0752	2.8554	-1.4771	0.9534	3.7526	0.0101	1e+10	-152.428	1e+10	1.01221	1e+10	-295.1	1e+10	-207229	1e+10	1993.77	1e+10	1.18304e+06	1e+10	0.000552863	
-13.3951	-0.1289	2.5485	-3.9237	3.6077	5.9334	0.0374	-0.882311	-0.291456	0.673759	-0.244289	550	-295.1	74606.5	85054	-1007.16	-474.629	3.08755e+06	3.0751e+06	0.000392123	0.000397222	
12.2638	0.7301	3.0442	0.6322	-2.4009	2.7525	0.0081	0.281524	-0.670276	-0.509623	0.271729	550	-295.1	-65912.8	-78953.9	-2505.65	-2911.98	3.08688e+06	3.07669e+06	0.000392122	0.000397425	
13.3963	2.7063	4.5326	-2.1983	-7.7375	5.9066	0.0585	-0.542451	-0.909645	-1.72907	0.0465918	550	-295.1	-70322.2	-86694.6	-10097.4	-15172.5	3.08441e+06	3.0734e+06	0.000390385	0.000396158	
5.7403	7.1065	4.3278	-3.1202	2.4449	5.0608	0.0243	-0.700338	-0.286598	0.400884	-0.732408	550	-295.1	-28490.7	-37071.4	-38797.5	-42691.6	3.08617e+06	3.07382e+06	0.000390247	0.00039713	
18.8301	1.6619	2.9187	3.3598	2.0868	4.9594	0.0237	0.133836	-1.27309	-0.143667	0.240254	550	-295.1	-103935	-123206	-9272.91	-8513.83	3.08599e+06	3.07472e+06	0.000392716	0.000396815	
-16.9601	8.2301	1.0458	3.6369	-1.7469	3.2764	0.0159	1.84498	0.250358	-1.98139	-0.935326	550	-295.1	86269.6	109924	-40163.2	-52317.8	3.08952e+06	3.07797e+06	0.000394608	0.000397939	
-57.5521	-10.2132	3.2394	1.6121	-0.9459	2.9014	0.007	1e+10	-216.482	1e+10	-40.7348	1e+10	-295.1	1e+10	-408575	1e+10	-77971.2	1e+10	1.22734e+06	1e+10	0.000539607	
-0.9835	-10.1924	1.5322	2.8817	-4.0981	1.3658	0.0158	0.580509	0.32622	-1.25266	0.429512	550	-295.1	3689.36	3390.18	56862.5	64093.9	3.0895e+06	3.07783e+06	0.00039333	0.000397451	
-14.5341	10.0503	2.1315	-2.3406	-0.2376	5.6565	0.0221	0.771372	0.844027	-1.53873	-0.565187	550	-295.1	77031.3	93205.4	-51247.7	-64418	3.08823e+06	3.07641e+06	0.000393063	0.000397415	
14.1111	-12.5789	3.2057	1.3138	-6.2091	2.8401	0.0284	-1.64829	-0.852164	0.832542	0.548824	550	-295.1	-73499.4	-92850.9	67789.9	81686.6	3.08689e+06	3.07367e+06	0.000392651	0.000396791	
2.9591	4.1936	4.5551	3.2347	0.8636	3.497	0.0138	0.652855	0.0940778	0.225599	0.00720712	550	-295.1	-17247.7	-20825.2	-22641.7	-27020.7	3.08521e+06	3.07314e+06	0.000390072	0.000397619	
-7.4658	1.1867	4.841	-2.0949	3.8543	7.4682	0.0441	-0.469779	0.659345	0.686037	-0.0591139	550	-295.1	40709.5	47963.6	-8281.26	-8257.98	3.08414e+06	3.07152e+06	0.000389325	0.000396826	
-38.3038	6.6286	7.1627	-5.8219	-4.0091	7.931	0.0663	1e+10	-194.491	1e+10	37.9855	1e+10	-295.1	1e+10	-376566	1e+10	74470.4	1e+10	1.20331e+06	1e+10	0.000551742	
2.7408	4.9134	4.8337	5.3514	2.4158	5.4376	0.0376	1.01868	-0.884829	0.501106	-1.07222	550	-295.1	-17114.1	-17541.8	-27232.2	-30291.8	3.08473e+06	3.07205e+06	0.000389531	0.000397173	
-8.4604	33.4478	1.9063	-2.0874	3.2047	2.4499	0.0121	1e+10	-38.1819	1e+10	155.642	1e+10	-295.1	1e+10	-70843.5	1e+10	289538	1e+10	1.2475e+06	1e+10	0.00055298	
-11.4584	0.4095	3.1834	-1.28	5.1961	5.4571	0.0343	-0.413627	0.128833	0.9252	-0.328237	550	-295.1	61906.8	72484.9	-4736.26	-3433.81	3.08757e+06	3.07496e+06	0.000391376	0.000397081	
-14.6653	-2.8532	1.7973	-4.2477	-4.3232	2.2696	0.0246	-0.797742	0.0837386	-0.363497	0.49382	550	-295.1	81003.5	92169.6	16905.5	15011.8	3.08898e+06	3.07638e+06	0.000393785	0.000397526	
-8.125	13.4459	1.5772	2.7167	-0.7238	7.9886	0.0422	1.35078	0.140711	-0.594519	-0.668655	550	-295.1	40369.2	54231.4	-70369.2	-85227.7	3.09027e+06	3.07701e+06	0.000392853	0.000396939	
26.002	-11.205	3.5918	-3.3309	2.6759	5.0113	0.0255	-1.40319	1.0337	4.09781	-1.04391	550	-295.1	-156799	-197356	58522.2	86183.8	3.08327e+06	3.06754e+06	0.000393697	0.000397039	
5.3057	-3.6172	3.9689	-3.7138	-4.9685	3.7056	0.0307	-0.620218	-0.76916	-0.985734	-0.421755	550	-295.1	-26293.6	-34769.8	21568.9	22675.4	3.08629e+06	3.07409e+06	0.000390511	0.000397305	
14.2099	17.2037	0.2805	-0.7142	1.7486	1.1208	0.0028	-4.34788	-0.769015	-3.27942	-1.10126	550	-295.1	-70360.6	-95166.7	-87505.3	-114896	3.09078e+06	3.07667e+06	0.000395142	0.000398999	
-24.4767	5.1089	2.1718	3.5829	2.0169	3.7674	0.0183	-0.205488	0.370355	-1.46307	-0.496318	550	-295.1	142625	169466	-26979.1	-37519.6	3.0865e+06	3.07361e+06	0.000394261	0.000397984	
42.3956	-14.5106	6.5253	4.4754	-1.1447	4.9145	0.0267	1e+10	95.9676	1e+10	-36.4627	1e+10	-295.1	1e+10	99939.9	1e+10	-40429.6	1e+10	1.25532e+06	1e+10	0.000532502	
-11.3146	14.7785	0.8538	-4.2564	-1.953	1.1138	0.0136	0.962004	0.702283	-1.94871	-0.156099	550	-295.1	59713.3	74130.4	-75057.1	-96444.3	3.09064e+06	3.07759e+06	0.000395398	0.0003986	
25.8531	-9.5578	4.0092	1.6018	-1.3075	5.3586	0.0194	-1.07659	-0.367186	3.59639	-0.34488	550	-295.1	-158914	-191900	50715.2	70986.9	3.0824e+06	3.06902e+06	0.000393386	0.000397006	
-1.2647	12.5222	4.0218	0.9784	-1.5458	5.5365	0.02	0.308317	-0.0433171	-0.280526	-0.587419	550	-295.1	6053.16	6944.17	-66007.6	-80342.9	3.08562e+06	3.07437e+06	0.000390803	0.000397009	
-24.9421	-10.6526	2.8109	-1.6316	-1.7452	4.4795	0.0152	0.379814	1.54724	3.52958	0.837631	550	-295.1	151032	177023	56592.2	77882.4	3.08494e+06	3.07462e+06	0.000393952	0.000396638	
-15.4986	-11.4236	1.4355	-0.4066	-0.6918	4.9761	0.0149	1.68661	0.810032	1.87762	0.377382	550	-295.1	79990.5	101595	58076.8	72804.6	3.08917e+06	3.07684e+06	0.000393994	0.000397734	
-70.6084	-3.3322	2.0208	6.2066	7.9263	4.8218	0.0732	1e+10	-189.718	1e+10	-12.9085	1e+10	-295.1	1e+10	-365042	1e+10	-25085.1	1e+10	1.2452e+06	1e+10	0.00054006	
0.4097	9.8852	2.5672	3.7505	1.6249	4.6209	0.0224	0.67682	0.356597	0.631969	-0.564665	550	-295.1	-4013.97	-5332	-53685.1	-62629.2	3.0878e+06	3.07613e+06	0.00039184	0.000397339	
-3.7401	1.7358	0.2514	-1.2472	0.4382	0.3109	0.0011	-0.478276	0.0974013	0.181221	-0.398434	550	-295.1	20281.8	23166.7	-9326.73	-11035.7	3.09261e+06	3.07978e+06	0.000391643	0.000398232	
-14.7081	2.6116	4.3863	-3.5485	3.9743	11.8435	0.0991	-0.349342	0.764684	0.314146	-0.670663	550	-295.1	80774.4	93691.4	-15456.3	-16930.5	3.08508e+06	3.07191e+06	0.000389658	0.000396037	
19.568	7.4944	0.3815	3.7184	7.9166	1.3999	0.0461	-0.734961	-0.793287	-0.85034	-0.503614	550	-295.1	-105143	-129486	-40832.2	-46474.1	3.09022e+06	3.07797e+06	0.000394627	0.00039752	
58.7789	-1.698	0.1782	-2.2312	-6.7413	7.232	0.0604	1e+10	213.518	1e+10	-8.05237	1e+10	-295.1	1e+10	400058	1e+10	-15825	1e+10	1.23811e+06	1e+10	0.000544019	
-9.6673	1.077	5.2791	5.3366	1.1304	8.0271	0.0554	0.993038	-0.317573	0.140879	-0.804479	550	-295.1	48729.9	63303.6	-6157.77	-6726.64	3.08346e+06	3.07175e+06	0.000389091	0.000397001	
-34.2853	-8.8478	4.8058	1.0991	4.5607	9.3261	0.0641	1e+10	-216.378	1e+10	-59.664	1e+10	-295.1	1e+10	-428329	1e+10	-118996	1e+10	1.19317e+06	1e+10	0.000561253	
-12.0849	-13.9596	1.454	0.3128	1.2012	1.9508	0.0031	0.448545	0.419506	0.60163	0.461051	550	-295.1	62954.1	78424.6	72731.7	89435.9	3.08937e+06	3.07638e+06	0.000394611	0.000398065	
11.8039	-2.6751	2.4021	0.5721	0.2914	3.9922	0.0096	0.327589	-0.655168	0.251495	0.296636	550	-295.1	-63353.6	-75441.8	13767.2	17520.4	3.08859e+06	3.07775e+06	0.00039236	0.000397404	
-41.8153	2.1937	2.1157	1.469	-0.4239	4.8966	0.0155	1e+10	-137.206	1e+10	9.33627	1e+10	-295.1	1e+10	-237997	1e+10	17079.9	1e+10	1.27724e+06	1e+10	0.000536015	
-3.4075	5.051	2.1956	-2.6184	-3.8973	6.7566	0.0398	-0.648845	-0.0823177	-0.511344	-0.108099	550	-295.1	19368.7	22436.5	-24947.5	-32167.3	3.09014e+06	3.07644e+06	0.000391171	0.000396809	
-9.5869	1.6576	2.1475	-3.7631	0.0929	5.9082	0.0288	-1.07327	0.43864	-0.0364582	0.342857	550	-295.1	53228.8	60983.1	-8753.52	-12363.5	3.08854e+06	3.07647e+06	0.000391892	0.00039729	
-45.5242	10.0238	0.2089	-4.6948	-0.3686	0.9123	0.0135	1e+10	92.7432	1e+10	-22.1743	1e+10	-295.1	1e+10	1.36706e+06	1e+10	-326010	1e+10	2.71173e+06	1e+10	0.000414472	
-15.1972	1.9305	0.3327	-2.6801	1.4071	8.0295	0.0433	-0.834687	0.418625	-0.0288559	0.169686	550	-295.1	83319.8	95260.3	-10617.4	-14052.1	3.0916e+06	3.07885e+06	0.000394066	0.00039739	
-1.9311	3.9757	1.191	-6.4358	-3.9455	2.4202	0.0369	-1.39628	-0.86014	-0.439409	0.0632319	550	-295.1	13624	14191.4	-19228.7	-25611.1	3.09192e+06	3.07823e+06	0.000392538	0.000397381	
-8.0665	24.7957	1.6022	0.4934	5.6965	7.619	0.0533	3.20239	0.371295	0.81681	-1.60309	550	-295.1	40893.2	56438.7	-153351	-174769	3.08728e+06	3.07344e+06	0.000394373	0.000397604	
-58.1807	-5.2658	1.5379	-2.8003	-3.1576	5.5899	0.0288	1e+10	-211.893	1e+10	-17.7833	1e+10	-295.1	1e+10	-399996	1e+10	-33356.2	1e+10	1.23859e+06	1e+10	0.000541507	
-52.4288	4.7936	2.3007	-0.52	2.8887	6.38	0.029	1e+10	-194.276	1e+10	17.4382	1e+10	-295.1	1e+10	-373324	1e+10	33385.1	1e+10	1.2419e+06	1e+10	0.000539932	
-12.5961	6.7164	0.2452	-3.0247	-2.264	7.8825	0.0449	-0.668749	-0.0425086	-0.879316	-0.565259	550	-295.1	68723.9	79808.2	-33884.3	-42045	3.09173e+06	3.08001e+06	0.000393867	0.000397255	
39.4952	-8.1816	2.9296	-2.3601	-4.362	4.264	0.0251	1e+10	127.301	1e+10	-27.9402	1e+10	-295.1	1e+10	208271	1e+10	-46320.7	1e+10	1.27746e+06	1e+10	0.00053349	
22.3878	-12.7434	2.7528	-1.5719	-1.6175	2.2247	0.0059	-0.392307	-0.835665	3.18813	0.12699	550	-295.1	-127354	-160604	67054.2	89378.7	3.08524e+06	3.07125e+06	0.000393711	0.000397575	
1.717	0.1473	3.5433	-3.4202	-5.8828	6.2786	0.0504	-0.574291	0.155795	-1.12935	-0.589417	550	-295.1	-7462.53	-12980.5	2242.4	-1411.17	3.08781e+06	3.0743e+06	0.00039001	0.000396822	
-30.177	-15.0571	2.419	5.3613	-2.5267	3.1832	0.0266	1e+10	-111.653	1e+10	-53.4712	1e+10	-295.1	1e+10	-171926	1e+10	-80855.3	1e+10	1.26575e+06	1e+10	0.00054918	
8.356	-1.9258	2.3381	7.6341	2.0304	3.8059	0.0452	1.7725	-0.735371	0.408671	-1.20355	550	-295.1	-48624.9	-53552	9152.41	14090.8	3.08919e+06	3.07665e+06	0.000392008	0.000397526	
